user_id,age,gender,occupation,smoking_status,pet_status,sleep_schedule,cleanliness,budget_min,budget_max,roommate_gender_pref,pref_smoking
1434,25,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,2,2010,3398,FEMALE,ALLOWED
1435,27,FEMALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,5,1892,2618,FEMALE,NOT_ALLOWED
1436,28,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,5,1547,3676,MALE,NOT_ALLOWED
1437,34,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,4,2485,5221,FEMALE,NOT_ALLOWED
1438,23,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,1715,3102,ANY,ALLOWED
1439,19,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,1,3284,4339,FEMALE,NOT_ALLOWED
1440,19,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,1738,3997,ANY,NOT_ALLOWED
1441,35,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,1533,2153,ANY,ALLOWED
1442,32,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,2071,4086,ANY,ALLOWED
1443,30,FEMALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,3,2510,3043,MALE,NOT_ALLOWED
1444,22,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,1,3806,4949,MALE,ALLOWED
1445,29,FEMALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2913,4997,ANY,ALLOWED
1446,35,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,3,1721,3232,MALE,NOT_ALLOWED
1447,27,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,2,2002,4362,ANY,NOT_ALLOWED
1448,25,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,2,2880,4938,MALE,NOT_ALLOWED
1449,20,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3100,4013,FEMALE,NOT_ALLOWED
1450,27,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3624,6497,ANY,NOT_ALLOWED
1451,31,MALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,4,1761,4495,FEMALE,NOT_ALLOWED
1452,26,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,2,1608,4387,MALE,NOT_ALLOWED
1453,34,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,3289,4411,FEMALE,NOT_ALLOWED
1454,33,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,1740,2471,MALE,ALLOWED
1455,32,FEMALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3514,6024,ANY,NOT_ALLOWED
1456,19,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3255,4081,ANY,NOT_ALLOWED
1457,28,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,5,2808,4750,MALE,NOT_ALLOWED
1458,28,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,2381,3012,ANY,NOT_ALLOWED
1459,23,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,3,2514,3905,ANY,NOT_ALLOWED
1460,19,FEMALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,3,3413,4329,FEMALE,NOT_ALLOWED
1461,21,FEMALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,1585,4153,ANY,ALLOWED
1462,28,MALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,4,1934,4124,FEMALE,ALLOWED
1463,22,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,1,2369,3084,FEMALE,ALLOWED
1464,30,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,2665,4075,MALE,NOT_ALLOWED
1465,22,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2190,4665,FEMALE,NOT_ALLOWED
1466,31,FEMALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,4,2044,4584,MALE,NOT_ALLOWED
1467,26,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,1739,3462,FEMALE,NOT_ALLOWED
1468,34,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,3,2479,5280,FEMALE,NOT_ALLOWED
1469,34,MALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,1696,2773,MALE,NOT_ALLOWED
1470,22,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,4,3007,5112,MALE,NOT_ALLOWED
1471,30,FEMALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,1762,2977,FEMALE,NOT_ALLOWED
1472,23,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,3,3137,4186,FEMALE,NOT_ALLOWED
1473,18,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,5,1966,3888,MALE,NOT_ALLOWED
1474,30,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,1,1875,2411,ANY,ALLOWED
1475,33,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,3313,4944,FEMALE,NOT_ALLOWED
1476,30,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,3,2083,3721,ANY,ALLOWED
1477,27,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,1,3050,4657,ANY,NOT_ALLOWED
1478,35,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,3,2414,5339,MALE,NOT_ALLOWED
1479,26,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,2040,2591,FEMALE,NOT_ALLOWED
1480,33,MALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,3,2510,5260,FEMALE,NOT_ALLOWED
1481,27,FEMALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3030,4054,MALE,ALLOWED
1482,20,FEMALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,1,3514,4611,FEMALE,NOT_ALLOWED
1483,22,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,5,2581,3586,MALE,NOT_ALLOWED
1484,28,FEMALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,2215,3894,ANY,NOT_ALLOWED
1485,31,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,1,3171,4465,ANY,NOT_ALLOWED
1486,31,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,5,3575,6000,MALE,NOT_ALLOWED
1487,25,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2660,4366,ANY,NOT_ALLOWED
1488,29,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2909,5092,ANY,NOT_ALLOWED
1489,21,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,3,3540,5572,ANY,NOT_ALLOWED
1490,26,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,3166,4255,MALE,ALLOWED
1491,21,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2098,3270,MALE,ALLOWED
1492,27,FEMALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3438,4403,FEMALE,NOT_ALLOWED
1493,24,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,1834,4011,FEMALE,NOT_ALLOWED
1494,21,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,3791,5063,ANY,ALLOWED
1495,28,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2167,4756,FEMALE,NOT_ALLOWED
1496,22,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,1,1565,2940,FEMALE,NOT_ALLOWED
1497,29,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2488,4151,MALE,NOT_ALLOWED
1498,35,FEMALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,1,2510,4516,MALE,NOT_ALLOWED
1499,23,FEMALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2083,4974,MALE,NOT_ALLOWED
1500,33,FEMALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3505,5551,FEMALE,NOT_ALLOWED
1501,26,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2927,5889,FEMALE,NOT_ALLOWED
1502,33,MALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,4,2749,4764,MALE,NOT_ALLOWED
1503,33,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2329,5092,ANY,NOT_ALLOWED
1504,28,FEMALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,5,1561,3677,FEMALE,NOT_ALLOWED
1505,23,FEMALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,3,2698,3841,ANY,ALLOWED
1506,21,FEMALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,3658,5334,MALE,ALLOWED
1507,29,FEMALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,2074,3500,MALE,ALLOWED
1508,28,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2145,4350,MALE,NOT_ALLOWED
1509,18,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,4,3779,5535,MALE,ALLOWED
1510,29,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,3,3171,4892,FEMALE,NOT_ALLOWED
1511,35,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,3294,6001,ANY,ALLOWED
1512,23,FEMALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,1,3152,4976,MALE,NOT_ALLOWED
1513,22,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,4,1995,3753,ANY,ALLOWED
1514,23,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2592,4842,ANY,ALLOWED
1515,30,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,5,3257,4539,ANY,ALLOWED
1516,19,FEMALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2400,2954,MALE,NOT_ALLOWED
1517,21,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,2,2043,4899,ANY,ALLOWED
1518,34,FEMALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,1,2092,4382,FEMALE,ALLOWED
1519,24,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,1,3899,4580,MALE,ALLOWED
1520,33,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3391,6333,FEMALE,NOT_ALLOWED
1521,26,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,3,3921,5589,ANY,NOT_ALLOWED
1522,30,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,3,3723,5236,FEMALE,NOT_ALLOWED
1523,20,FEMALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2682,3196,FEMALE,NOT_ALLOWED
1524,19,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,2,1984,3881,MALE,NOT_ALLOWED
1525,29,FEMALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3955,4861,FEMALE,NOT_ALLOWED
1526,31,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2227,3671,MALE,NOT_ALLOWED
1527,32,FEMALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,1,2159,2680,ANY,NOT_ALLOWED
1528,27,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,2,2221,4705,FEMALE,ALLOWED
1529,27,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3596,6345,MALE,NOT_ALLOWED
1530,30,MALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,1,2124,4757,FEMALE,ALLOWED
1531,32,FEMALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2692,3801,FEMALE,ALLOWED
1532,29,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,2,3115,4449,ANY,NOT_ALLOWED
1533,32,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,1745,4669,MALE,NOT_ALLOWED
1534,24,MALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,3,1593,4116,MALE,NOT_ALLOWED
1535,27,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3468,5005,ANY,NOT_ALLOWED
1536,22,FEMALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,4,2885,3533,ANY,NOT_ALLOWED
1537,24,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,3403,4736,ANY,NOT_ALLOWED
1538,23,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,3,2260,4410,FEMALE,NOT_ALLOWED
1539,30,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,1,3072,4379,ANY,NOT_ALLOWED
1540,35,MALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,4,2014,4627,ANY,NOT_ALLOWED
1541,34,FEMALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,2137,3794,FEMALE,NOT_ALLOWED
1542,20,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2986,4157,ANY,ALLOWED
1543,27,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,5,3093,3840,MALE,NOT_ALLOWED
1544,30,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,3,2103,3145,FEMALE,ALLOWED
1545,20,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,2,1886,2944,ANY,ALLOWED
1546,32,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,2411,4136,FEMALE,NOT_ALLOWED
1547,25,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,2707,4755,MALE,ALLOWED
1548,22,FEMALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2124,3696,ANY,ALLOWED
1549,32,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,3,3601,6013,FEMALE,NOT_ALLOWED
1550,27,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,1,3119,5610,FEMALE,ALLOWED
1551,24,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,2,2165,3702,ANY,NOT_ALLOWED
1552,33,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,3290,4475,FEMALE,NOT_ALLOWED
1553,23,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,1,3605,5420,ANY,ALLOWED
1554,24,MALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,3028,5332,ANY,ALLOWED
1555,25,MALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,3917,5787,FEMALE,NOT_ALLOWED
1556,22,FEMALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2265,3987,ANY,NOT_ALLOWED
1557,23,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,2033,2824,ANY,NOT_ALLOWED
1558,23,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2981,4520,MALE,ALLOWED
1559,18,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,1982,4825,ANY,NOT_ALLOWED
1560,27,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,1,3912,5982,MALE,NOT_ALLOWED
1561,20,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2007,3632,FEMALE,NOT_ALLOWED
1562,32,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,3,3027,3534,ANY,NOT_ALLOWED
1563,34,MALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,1,1913,3120,MALE,NOT_ALLOWED
1564,20,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3296,4013,FEMALE,NOT_ALLOWED
1565,24,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2653,3550,FEMALE,NOT_ALLOWED
1566,22,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,5,3982,6045,ANY,ALLOWED
1567,22,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,2,1666,3104,FEMALE,ALLOWED
1568,27,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,4,2689,4349,FEMALE,NOT_ALLOWED
1569,21,MALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,3,1894,4576,MALE,NOT_ALLOWED
1570,32,FEMALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,1795,3174,ANY,ALLOWED
1571,30,FEMALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,2,1667,3622,MALE,NOT_ALLOWED
1572,19,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,1655,2802,ANY,NOT_ALLOWED
1573,26,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,3,1652,3129,FEMALE,ALLOWED
1574,22,FEMALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,1,2783,4676,FEMALE,ALLOWED
1575,32,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,1,3666,4521,FEMALE,ALLOWED
1576,25,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,5,1619,3406,MALE,NOT_ALLOWED
1577,35,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3779,6597,MALE,ALLOWED
1578,18,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,1,3701,5864,MALE,NOT_ALLOWED
1579,33,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,3038,5177,MALE,NOT_ALLOWED
1580,22,FEMALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2206,4666,MALE,NOT_ALLOWED
1581,20,FEMALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,1816,2553,MALE,NOT_ALLOWED
1582,25,FEMALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,2,3991,5670,ANY,NOT_ALLOWED
1583,23,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,1627,3310,MALE,NOT_ALLOWED
1584,29,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,2,2262,3602,FEMALE,NOT_ALLOWED
1585,35,FEMALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,3835,5394,FEMALE,NOT_ALLOWED
1586,34,MALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,2,3673,5650,ANY,NOT_ALLOWED
1587,35,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,5,3390,5481,ANY,ALLOWED
1588,18,MALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,4,2481,3444,MALE,NOT_ALLOWED
1589,23,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3951,5074,MALE,ALLOWED
1590,23,FEMALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,1,3181,4808,MALE,NOT_ALLOWED
1591,25,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,3,1630,3575,ANY,NOT_ALLOWED
1592,33,MALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,3,3823,4324,MALE,NOT_ALLOWED
1593,32,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,1,2860,4223,FEMALE,NOT_ALLOWED
1594,29,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,3037,5949,ANY,NOT_ALLOWED
1595,27,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,5,1616,3896,MALE,NOT_ALLOWED
1596,25,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,3513,6127,MALE,ALLOWED
1597,19,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,5,2584,5219,FEMALE,NOT_ALLOWED
1598,29,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,3,2198,4683,MALE,NOT_ALLOWED
1599,26,FEMALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,2486,4911,MALE,NOT_ALLOWED
1600,28,FEMALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,1,2959,4098,ANY,NOT_ALLOWED
1601,18,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,3251,4384,ANY,NOT_ALLOWED
1602,18,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2025,4393,MALE,NOT_ALLOWED
1603,33,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2825,5569,FEMALE,ALLOWED
1604,18,FEMALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,1,1951,3649,FEMALE,ALLOWED
1605,23,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,3,3858,5144,ANY,NOT_ALLOWED
1606,35,FEMALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3009,4905,MALE,ALLOWED
1607,34,MALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,5,2996,4680,FEMALE,ALLOWED
1608,33,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3976,5671,FEMALE,NOT_ALLOWED
1609,28,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,5,1641,2235,MALE,ALLOWED
1610,35,FEMALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2876,5083,FEMALE,NOT_ALLOWED
1611,23,MALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,3501,4842,ANY,ALLOWED
1612,32,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,1712,3271,FEMALE,NOT_ALLOWED
1613,19,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2617,5252,MALE,NOT_ALLOWED
1614,30,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3742,4277,FEMALE,NOT_ALLOWED
1615,27,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3303,4097,FEMALE,ALLOWED
1616,18,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,1524,3604,MALE,NOT_ALLOWED
1617,23,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,2458,3581,ANY,NOT_ALLOWED
1618,28,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,5,2423,4330,FEMALE,ALLOWED
1619,18,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,4,3831,5254,FEMALE,NOT_ALLOWED
1620,19,MALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,1918,3724,MALE,NOT_ALLOWED
1621,30,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,2,3902,5813,MALE,ALLOWED
1622,32,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,2491,3929,MALE,NOT_ALLOWED
1623,27,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,5,2771,3454,ANY,NOT_ALLOWED
1624,26,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,3505,4923,ANY,ALLOWED
1625,35,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,1534,3404,FEMALE,NOT_ALLOWED
1626,20,FEMALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2321,2924,FEMALE,ALLOWED
1627,29,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,1,1635,4496,MALE,NOT_ALLOWED
1628,25,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2376,4684,MALE,NOT_ALLOWED
1629,32,MALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,1,3366,4236,FEMALE,NOT_ALLOWED
1630,27,FEMALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3073,5652,MALE,ALLOWED
1631,22,FEMALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3030,4983,ANY,NOT_ALLOWED
1632,21,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,1758,4713,MALE,NOT_ALLOWED
1633,34,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,3,2316,3647,ANY,NOT_ALLOWED
1634,33,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,3,3804,5205,ANY,NOT_ALLOWED
1635,33,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,4,3153,4502,ANY,NOT_ALLOWED
1636,23,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,3266,5907,ANY,NOT_ALLOWED
1637,24,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,5,3816,5555,ANY,ALLOWED
1638,28,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,1,1994,3248,FEMALE,NOT_ALLOWED
1639,27,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3653,5785,ANY,NOT_ALLOWED
1640,23,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,5,1756,4087,MALE,ALLOWED
1641,22,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3016,4853,MALE,ALLOWED
1642,27,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,4,3827,6153,ANY,ALLOWED
1643,33,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,4,3351,3932,FEMALE,NOT_ALLOWED
1644,18,MALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,3,1562,4029,MALE,NOT_ALLOWED
1645,26,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,5,2450,5149,ANY,ALLOWED
1646,24,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2997,3862,FEMALE,ALLOWED
1647,21,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,4,1861,3638,FEMALE,NOT_ALLOWED
1648,23,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,3,3409,5108,MALE,NOT_ALLOWED
1649,32,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,3,3343,4836,ANY,NOT_ALLOWED
1650,35,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,1669,2322,FEMALE,ALLOWED
1651,27,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,1,3569,5526,MALE,NOT_ALLOWED
1652,20,FEMALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,1747,4258,FEMALE,NOT_ALLOWED
1653,22,FEMALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3705,6093,ANY,NOT_ALLOWED
1654,25,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,4,3073,4663,FEMALE,NOT_ALLOWED
1655,32,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,5,3858,6040,ANY,NOT_ALLOWED
1656,22,FEMALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,1,3434,4272,MALE,ALLOWED
